"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements","even_split_commitments","even_split_disbursements"
"30108","30108_448224","3","448224","Wakiso District","0.23763","32.47836","ADM2","second-order administrative division","6295630|6255146|UG|C|448224","Earth|Africa|Uganda|Central Region|Wakiso District","1","1","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_8643206","3","8643206","Masaka District","-0.36667","31.7","ADM2","second-order administrative division","6295630|6255146|UG|C|8643206","Earth|Africa|Uganda|Central Region|Masaka District","1","1","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_226110","1","226110","Tororo","0.69299","34.18085","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|E|443366|226110","Earth|Africa|Uganda|Eastern Region|Tororo District|Tororo","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_226234","1","226234","Soroti","1.71464","33.61113","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|E|443365|226234","Earth|Africa|Uganda|Eastern Region|Soroti District|Soroti","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_227593","1","227593","Ntungamo","-0.87944","30.26417","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|W|443361|227593","Earth|Africa|Uganda|Western Region|Ntungamo District|Ntungamo","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_228418","1","228418","Nakasongola","1.30889","32.45639","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|C|443786|228418","Earth|Africa|Uganda|Central Region|Nakasongola District|Nakasongola","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_228853","1","228853","Mukono","0.35333","32.75528","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|C|443359|228853","Earth|Africa|Uganda|Central Region|Mukono District|Mukono","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_229278","1","229278","Mbale","1.08209","34.17503","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|E|443353|229278","Earth|Africa|Uganda|Eastern Region|Mbale District|Mbale","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_229362","1","229362","Masindi","1.67444","31.715","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|W|443351|229362","Earth|Africa|Uganda|Western Region|Masindi District|Masindi","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_229380","1","229380","Masaka","-0.33379","31.73409","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|C|229380","Earth|Africa|Uganda|Central Region|Masaka","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_229746","1","229746","Luwero","0.84917","32.47306","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|C|443350|229746","Earth|Africa|Uganda|Central Region|Luwero District|Luwero","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_230166","1","230166","Lira","2.2499","32.89985","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|N|443349|230166","Earth|Africa|Uganda|Northern Region|Lira District|Lira","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_230299","1","230299","Kyenjojo","0.63278","30.62139","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|W|448219|230299","Earth|Africa|Uganda|Western Region|Kyenjojo District|Kyenjojo","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_230584","1","230584","Kumi","1.46083","33.93611","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|E|443348|230584","Earth|Africa|Uganda|Eastern Region|Kumi District|Kumi","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_232066","1","232066","Kasese","0.18333","30.08333","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|W|443342|232066","Earth|Africa|Uganda|Western Region|Kasese District|Kasese","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_233070","1","233070","Kabale","-1.24857","29.98993","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|W|443336|233070","Earth|Africa|Uganda|Western Region|Kabale District|Kabale","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_233312","1","233312","Hoima","1.43314","31.35241","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|W|443332|233312","Earth|Africa|Uganda|Western Region|Hoima District|Hoima","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_233476","1","233476","Fort Portal","0.66174","30.2748","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|W|443337|233476","Earth|Africa|Uganda|Western Region|Kabarole District|Fort Portal","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_234077","1","234077","Busia","0.46588","34.09221","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|E|443784|234077","Earth|Africa|Uganda|Eastern Region|Busia District|Busia","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_234081","1","234081","Bushenyi","-0.53695","30.18579","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|W|443330|234081","Earth|Africa|Uganda|Western Region|Bushenyi District|Bushenyi","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_229268","1","229268","Mbarara","-0.60467","30.64851","PPLA","seat of a first-order administrative division","6295630|6255146|UG|W|443355|229268","Earth|Africa|Uganda|Western Region|Mbarara District|Mbarara","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_233114","1","233114","Jinja","0.43902","33.20317","PPLA","seat of a first-order administrative division","6295630|6255146|UG|E|443335|233114","Earth|Africa|Uganda|Eastern Region|Jinja District|Jinja","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_233346","1","233346","Gulu","2.77457","32.29899","PPLA","seat of a first-order administrative division","6295630|6255146|UG|N|443331|233346","Earth|Africa|Uganda|Northern Region|Gulu District|Gulu","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_228700","1","228700","Mutukula","-0.95806","31.39389","PPL","populated place","6295630|6255146|UG|C|443363|228700","Earth|Africa|Uganda|Central Region|Rakai District|Mutukula","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_233508","1","233508","Entebbe","0.06444","32.44694","PPL","populated place","6295630|6255146|UG|C|448224|233508","Earth|Africa|Uganda|Central Region|Wakiso District|Entebbe","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_234717","1","234717","Bombo","0.57387","32.51545","PPL","populated place","6295630|6255146|UG|C|443350|234717","Earth|Africa|Uganda|Central Region|Luwero District|Bombo","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_8142084","1","8142084","Limule","3.36491","31.81349","PPL","populated place","6295630|6255146|UG|N|443782|8142084","Earth|Africa|Uganda|Northern Region|Adjumani District|Limule","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_8629414","1","8629414","Malaba","0.64444","34.26056","PPL","populated place","6295630|6255146|UG|E|8629414","Earth|Africa|Uganda|Eastern Region|Malaba","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_8693290","1","8693290","Katuna","-1.43657","29.98675","PPL","populated place","6295630|6255146|UG|W|443336|227915|8657854|8693290","Earth|Africa|Uganda|Western Region|Kabale District|Ndorwa County|Katuna Town Council|Katuna","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"30108","30108_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2","1","China offers Uganda loan for the construction of fiber-optic infrastructure","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","220","Communications","Implementation","2007","2007","126492426.1","0.0","2386649.54906","0.0"
"1373","1373_7731058","3","7731058","Dodoma Urban District","-6.15973","35.798","ADM2","second-order administrative division","6295630|6255146|TZ|03|7731058","Earth|Africa|Tanzania|Dodoma|Dodoma Urban District","1","1","1","Rescue Operation","","start-actual","","end-actual","China","CHN","Tanzania","TZA","700","Humanitarian Aid (Including Reconstruction and Recovery)","Pipeline/identification","2002","2002","17102.89051","0.0","5700.96350333","0.0"
"1373","1373_160192","4","160192","Dodoma","-5.91667","35.91667","ADM1","first-order administrative division","6295630|6255146|TZ|03","Earth|Africa|Tanzania|Dodoma","1","1","1","Rescue Operation","","start-actual","","end-actual","China","CHN","Tanzania","TZA","700","Humanitarian Aid (Including Reconstruction and Recovery)","Pipeline/identification","2002","2002","17102.89051","0.0","5700.96350333","0.0"
"1373","1373_160196","1","160196","Dodoma","-6.17221","35.73947","PPLC","capital of a political entity","6295630|6255146|TZ|03|160196","Earth|Africa|Tanzania|Dodoma|Dodoma","1","2","1","Rescue Operation","","start-actual","","end-actual","China","CHN","Tanzania","TZA","700","Humanitarian Aid (Including Reconstruction and Recovery)","Pipeline/identification","2002","2002","17102.89051","0.0","5700.96350333","0.0"
"1919","1919_153246","3","153246","Monduli District","-3.0","36.366","ADM2","second-order administrative division","6295630|6255146|TZ|26|153246","Earth|Africa|Tanzania|Arusha|Monduli District","1","1","1","Goodwill Equipment Donation","","start-actual","2010-03-29","end-actual","China","CHN","Tanzania","TZA","160","Other Social Infrastructure and Services","Completion","2010","2010","4617.797783","0.0","1539.26592767","0.0"
"1919","1919_161327","3","161327","Arumeru District","-3.305","36.801","ADM2","second-order administrative division","6295630|6255146|TZ|26|161327","Earth|Africa|Tanzania|Arusha|Arumeru District","1","1","1","Goodwill Equipment Donation","","start-actual","2010-03-29","end-actual","China","CHN","Tanzania","TZA","160","Other Social Infrastructure and Services","Completion","2010","2010","4617.797783","0.0","1539.26592767","0.0"
"1919","1919_155848","1","155848","Longido","-2.73319","36.69773","PPLA2","seat of a second-order administrative division","6295630|6255146|TZ|26|8693317|155848","Earth|Africa|Tanzania|Arusha|Longido District|Longido","1","2","1","Goodwill Equipment Donation","","start-actual","2010-03-29","end-actual","China","CHN","Tanzania","TZA","160","Other Social Infrastructure and Services","Completion","2010","2010","4617.797783","0.0","1539.26592767","0.0"
"1934","1934_877400","3","877400","Songea Rural","-10.39061","35.40004","ADM2","second-order administrative division","6295630|6255146|TZ|14|877400","Earth|Africa|Tanzania|Ruvuma|Songea Rural","1","1","1","Sporting gear","","start-actual","2011-10-26","end-actual","China","CHN","Tanzania","TZA","160","Other Social Infrastructure and Services","Completion","2011","2011","0.0","0.0","0.0","0.0"
"14393","14393_157408","3","157408","Kilombero District Council","-8.24137","36.33492","ADM2","second-order administrative division","6295630|6255146|TZ|10|157408","Earth|Africa|Tanzania|Morogoro|Kilombero District Council","1","1","1","TAZARA - Loan","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","210","Transport and Storage","Pipeline/identification","2006","2006","15190692.69","0.0","1519069.269","0.0"
"14393","14393_159239","3","159239","Ilala District","-6.91805","39.16254","ADM2","second-order administrative division","6295630|6255146|TZ|23|159239","Earth|Africa|Tanzania|Dar es Salaam Region|Ilala District","1","1","1","TAZARA - Loan","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","210","Transport and Storage","Pipeline/identification","2006","2006","15190692.69","0.0","1519069.269","0.0"
"14393","14393_153214","4","153214","Morogoro","-7.91667","37.25","ADM1","first-order administrative division","6295630|6255146|TZ|10","Earth|Africa|Tanzania|Morogoro","1","1","1","TAZARA - Loan","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","210","Transport and Storage","Pipeline/identification","2006","2006","15190692.69","0.0","1519069.269","0.0"
"14393","14393_154375","4","154375","Mbeya","-8.2","33.33333","ADM1","first-order administrative division","6295630|6255146|TZ|09","Earth|Africa|Tanzania|Mbeya","1","1","1","TAZARA - Loan","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","210","Transport and Storage","Pipeline/identification","2006","2006","15190692.69","0.0","1519069.269","0.0"
"14393","14393_160260","4","160260","Dar es Salaam Region","-6.83522","39.19597","ADM1","first-order administrative division","6295630|6255146|TZ|23","Earth|Africa|Tanzania|Dar es Salaam Region","1","1","1","TAZARA - Loan","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","210","Transport and Storage","Pipeline/identification","2006","2006","15190692.69","0.0","1519069.269","0.0"
"14393","14393_160263","1","160263","Dar es Salaam","-6.82349","39.26951","PPLA","seat of a first-order administrative division","6295630|6255146|TZ|23|160263","Earth|Africa|Tanzania|Dar es Salaam Region|Dar es Salaam","1","2","1","TAZARA - Loan","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","210","Transport and Storage","Pipeline/identification","2006","2006","15190692.69","0.0","1519069.269","0.0"
"14393","14393_149402","1","149402","Tunduma","-9.3","32.76667","PPL","populated place","6295630|6255146|TZ|09|149402","Earth|Africa|Tanzania|Mbeya|Tunduma","1","2","1","TAZARA - Loan","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","210","Transport and Storage","Pipeline/identification","2006","2006","15190692.69","0.0","1519069.269","0.0"
"14393","14393_153384","1","153384","Mlimba","-8.8","35.81667","PPL","populated place","6295630|6255146|TZ|10|153384","Earth|Africa|Tanzania|Morogoro|Mlimba","1","2","1","TAZARA - Loan","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","210","Transport and Storage","Pipeline/identification","2006","2006","15190692.69","0.0","1519069.269","0.0"
"14393","14393_157863","1","157863","Kidatu","-7.69916","36.95722","PPL","populated place","6295630|6255146|TZ|10|157863","Earth|Africa|Tanzania|Morogoro|Kidatu","1","2","1","TAZARA - Loan","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","210","Transport and Storage","Pipeline/identification","2006","2006","15190692.69","0.0","1519069.269","0.0"
"14393","14393_159492","1","159492","Ifakara","-8.13333","36.68333","PPL","populated place","6295630|6255146|TZ|10|159492","Earth|Africa|Tanzania|Morogoro|Ifakara","1","2","1","TAZARA - Loan","","start-actual","","end-actual","China","CHN","Africa, regional","Unspecified","210","Transport and Storage","Pipeline/identification","2006","2006","15190692.69","0.0","1519069.269","0.0"
"23150","23150_149654","3","149654","Tabora District","-5.02","32.83","ADM2","second-order administrative division","6295630|6255146|TZ|17|149654","Earth|Africa|Tanzania|Tabora|Tabora District","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_149702","3","149702","Sumbawanga District Council","-8.18604","31.93899","ADM2","second-order administrative division","6295630|6255146|TZ|24|149702","Earth|Africa|Tanzania|Rukwa|Sumbawanga District Council","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_150412","3","150412","Rungwe District Council","-9.2355","33.69034","ADM2","second-order administrative division","6295630|6255146|TZ|09|150412","Earth|Africa|Tanzania|Mbeya|Rungwe District Council","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_154331","3","154331","Mbozi District Council","-8.94565","32.92613","ADM2","second-order administrative division","6295630|6255146|TZ|09|154331","Earth|Africa|Tanzania|Mbeya|Mbozi District Council","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_154379","3","154379","Mbeya District Council","-8.96167","33.35659","ADM2","second-order administrative division","6295630|6255146|TZ|09|154379","Earth|Africa|Tanzania|Mbeya|Mbeya District Council","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_157383","3","157383","Kilwa District","-9.03945","39.04456","ADM2","second-order administrative division","6295630|6255146|TZ|07|157383","Earth|Africa|Tanzania|Lindi|Kilwa District","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_157736","3","157736","Kigoma Rural","-4.69029","29.71143","ADM2","second-order administrative division","6295630|6255146|TZ|05|157736","Earth|Africa|Tanzania|Kigoma|Kigoma Rural","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_159239","3","159239","Ilala District","-6.91805","39.16254","ADM2","second-order administrative division","6295630|6255146|TZ|23|159239","Earth|Africa|Tanzania|Dar es Salaam Region|Ilala District","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_159221","3","159221","Ileje District Council","-9.41667","33.33333","ADM2","second-order administrative division","6295630|6255146|TZ|09|159221","Earth|Africa|Tanzania|Mbeya|Ileje District Council","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_160321","3","160321","Chunya District Council","-7.7678","33.16417","ADM2","second-order administrative division","6295630|6255146|TZ|09|160321","Earth|Africa|Tanzania|Mbeya|Chunya District Council","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_7647511","3","7647511","Mbarali district","-8.85","33.85","ADM2","second-order administrative division","6295630|6255146|TZ|09|7647511","Earth|Africa|Tanzania|Mbeya|Mbarali district","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_7647665","3","7647665","Lindi Rural","-9.68333","39.55","ADM2","second-order administrative division","6295630|6255146|TZ|07|7647665","Earth|Africa|Tanzania|Lindi|Lindi Rural","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_7647667","3","7647667","Ruangwa","-10.06667","38.93333","ADM2","second-order administrative division","6295630|6255146|TZ|07|7647667","Earth|Africa|Tanzania|Lindi|Ruangwa","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_7648510","3","7648510","Namtumbo","-10.46642","36.13009","ADM2","second-order administrative division","6295630|6255146|TZ|14|7648510","Earth|Africa|Tanzania|Ruvuma|Namtumbo","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_877400","3","877400","Songea Rural","-10.39061","35.40004","ADM2","second-order administrative division","6295630|6255146|TZ|14|877400","Earth|Africa|Tanzania|Ruvuma|Songea Rural","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_877745","3","877745","Mtwara District Council","-10.47941","39.98807","ADM2","second-order administrative division","6295630|6255146|TZ|11|877745","Earth|Africa|Tanzania|Mtwara|Mtwara District Council","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_878280","3","878280","Lindi Urban","-10.0","39.33333","ADM2","second-order administrative division","6295630|6255146|TZ|07|878280","Earth|Africa|Tanzania|Lindi|Lindi Urban","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_149653","4","149653","Tabora","-5.25","32.83333","ADM1","first-order administrative division","6295630|6255146|TZ|17","Earth|Africa|Tanzania|Tabora","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_150442","4","150442","Rukwa","-8.0","31.41667","ADM1","first-order administrative division","6295630|6255146|TZ|24","Earth|Africa|Tanzania|Rukwa","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_154375","4","154375","Mbeya","-8.2","33.33333","ADM1","first-order administrative division","6295630|6255146|TZ|09","Earth|Africa|Tanzania|Mbeya","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_155946","4","155946","Lindi","-9.5","38.5","ADM1","first-order administrative division","6295630|6255146|TZ|07","Earth|Africa|Tanzania|Lindi","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_157732","4","157732","Kigoma","-4.75","30.5","ADM1","first-order administrative division","6295630|6255146|TZ|05","Earth|Africa|Tanzania|Kigoma","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_160260","4","160260","Dar es Salaam Region","-6.83522","39.19597","ADM1","first-order administrative division","6295630|6255146|TZ|23","Earth|Africa|Tanzania|Dar es Salaam Region","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_877416","4","877416","Ruvuma","-10.7","36.23333","ADM1","first-order administrative division","6295630|6255146|TZ|14","Earth|Africa|Tanzania|Ruvuma","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_877744","4","877744","Mtwara","-10.8","39.13333","ADM1","first-order administrative division","6295630|6255146|TZ|11","Earth|Africa|Tanzania|Mtwara","1","1","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
"23150","23150_149658","1","149658","Tabora","-5.01622","32.82663","PPLA","seat of a first-order administrative division","6295630|6255146|TZ|17|149658","Earth|Africa|Tanzania|Tabora|Tabora","1","2","1","National ICT Broad Infrastructure Project Phase 2","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion","2010","2010","96122237.71","0.0","2184596.31159","0.0"
