"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"38559","38559_1609350","1","1609350","Bangkok","13.75398","100.50144","PPLC","capital of a political entity","6295630|6255147|TH|40|1609350","Earth|Asia|Thailand|Bangkok|Bangkok","2","1"
"38906","38906_1609350","1","1609350","Bangkok","13.75398","100.50144","PPLC","capital of a political entity","6295630|6255147|TH|40|1609350","Earth|Asia|Thailand|Bangkok|Bangkok","2","1"
"34590","34590_1609350","1","1609350","Bangkok","13.75398","100.50144","PPLC","capital of a political entity","6295630|6255147|TH|40|1609350","Earth|Asia|Thailand|Bangkok|Bangkok","2","1"
"38908","38908_1609350","1","1609350","Bangkok","13.75398","100.50144","PPLC","capital of a political entity","6295630|6255147|TH|40|1609350","Earth|Asia|Thailand|Bangkok|Bangkok","2","1"
"37029","37029_3688689","1","3688689","Bogotá","4.60971","-74.08175","PPLC","capital of a political entity","6295630|6255150|CO|34|3688689","Earth|South America|Colombia|Bogota D.C.|Bogotá","2","1"
"36960","36960_3688689","1","3688689","Bogotá","4.60971","-74.08175","PPLC","capital of a political entity","6295630|6255150|CO|34|3688689","Earth|South America|Colombia|Bogota D.C.|Bogotá","2","1"
"31317","31317_425378","1","425378","Bujumbura","-3.3822","29.3644","PPLC","capital of a political entity","6295630|6255146|BI|24|425378","Earth|Africa|Burundi|Bujumbura Mairie Province|Bujumbura","2","1"
"30487","30487_425378","1","425378","Bujumbura","-3.3822","29.3644","PPLC","capital of a political entity","6295630|6255146|BI|24|425378","Earth|Africa|Burundi|Bujumbura Mairie Province|Bujumbura","2","1"
"36088","36088_425378","2","425378","Bujumbura","-3.3822","29.3644","PPLC","capital of a political entity","6295630|6255146|BI|24|425378","Earth|Africa|Burundi|Bujumbura Mairie Province|Bujumbura","2","2"
"36083","36083_425378","1","425378","Bujumbura","-3.3822","29.3644","PPLC","capital of a political entity","6295630|6255146|BI|24|425378","Earth|Africa|Burundi|Bujumbura Mairie Province|Bujumbura","2","1"
"37941","37941_3646738","1","3646738","Caracas","10.48801","-66.87919","PPLC","capital of a political entity","6295630|6255150|VE|25|8129256|3646738","Earth|South America|Venezuela|Capital|Municipio Libertador|Caracas","2","1"
"37289","37289_3646738","1","3646738","Caracas","10.48801","-66.87919","PPLC","capital of a political entity","6295630|6255150|VE|25|8129256|3646738","Earth|South America|Venezuela|Capital|Municipio Libertador|Caracas","2","1"
"35986","35986_3646738","1","3646738","Caracas","10.48801","-66.87919","PPLC","capital of a political entity","6295630|6255150|VE|25|8129256|3646738","Earth|South America|Venezuela|Capital|Municipio Libertador|Caracas","2","1"
"39422","39422_3646738","1","3646738","Caracas","10.48801","-66.87919","PPLC","capital of a political entity","6295630|6255150|VE|25|8129256|3646738","Earth|South America|Venezuela|Capital|Municipio Libertador|Caracas","2","1"
"32996","32996_160196","1","160196","Dodoma","-6.17221","35.73947","PPLC","capital of a political entity","6295630|6255146|TZ|03|160196","Earth|Africa|Tanzania|Dodoma|Dodoma","2","1"
"35679","35679_160196","1","160196","Dodoma","-6.17221","35.73947","PPLC","capital of a political entity","6295630|6255146|TZ|03|160196","Earth|Africa|Tanzania|Dodoma|Dodoma","2","1"
"32989","32989_160196","1","160196","Dodoma","-6.17221","35.73947","PPLC","capital of a political entity","6295630|6255146|TZ|03|160196","Earth|Africa|Tanzania|Dodoma|Dodoma","2","1"
"31279","31279_160196","1","160196","Dodoma","-6.17221","35.73947","PPLC","capital of a political entity","6295630|6255146|TZ|03|160196","Earth|Africa|Tanzania|Dodoma|Dodoma","2","1"
"33031","33031_160196","1","160196","Dodoma","-6.17221","35.73947","PPLC","capital of a political entity","6295630|6255146|TZ|03|160196","Earth|Africa|Tanzania|Dodoma|Dodoma","2","1"
"35682","35682_160196","1","160196","Dodoma","-6.17221","35.73947","PPLC","capital of a political entity","6295630|6255146|TZ|03|160196","Earth|Africa|Tanzania|Dodoma|Dodoma","2","1"
"35026","35026_160196","1","160196","Dodoma","-6.17221","35.73947","PPLC","capital of a political entity","6295630|6255146|TZ|03|160196","Earth|Africa|Tanzania|Dodoma|Dodoma","2","1"
"30586","30586_160196","1","160196","Dodoma","-6.17221","35.73947","PPLC","capital of a political entity","6295630|6255146|TZ|03|160196","Earth|Africa|Tanzania|Dodoma|Dodoma","2","1"
"35681","35681_160196","1","160196","Dodoma","-6.17221","35.73947","PPLC","capital of a political entity","6295630|6255146|TZ|03|160196","Earth|Africa|Tanzania|Dodoma|Dodoma","2","1"
"34203","34203_1581130","1","1581130","Hanoi","21.0245","105.84117","PPLC","capital of a political entity","6295630|6255147|VN|44|1581130","Earth|Asia|Vietnam|Thành Phố Hà Nội|Hanoi","2","1"
"34474","34474_1581130","1","1581130","Hanoi","21.0245","105.84117","PPLC","capital of a political entity","6295630|6255147|VN|44|1581130","Earth|Asia|Vietnam|Thành Phố Hà Nội|Hanoi","2","1"
"38904","38904_1581130","1","1581130","Hanoi","21.0245","105.84117","PPLC","capital of a political entity","6295630|6255147|VN|44|1581130","Earth|Asia|Vietnam|Thành Phố Hà Nội|Hanoi","2","1"
"35620","35620_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","2","1"
"34837","34837_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","2","1"
"35619","35619_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","2","1"
"35617","35617_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","2","1"
"31291","31291_202061","1","202061","Kigali","-1.94995","30.05885","PPLC","capital of a political entity","6295630|6255146|RW|12|202061","Earth|Africa|Rwanda|Kigali|Kigali","2","1"
"30637","30637_202061","1","202061","Kigali","-1.94995","30.05885","PPLC","capital of a political entity","6295630|6255146|RW|12|202061","Earth|Africa|Rwanda|Kigali|Kigali","2","1"
"34183","34183_2314302","1","2314302","Kinshasa","-4.32758","15.31357","PPLC","capital of a political entity","6295630|6255146|CD|06|2314302","Earth|Africa|DR Congo|Kinshasa City|Kinshasa","2","1"
"31415","31415_2314302","1","2314302","Kinshasa","-4.32758","15.31357","PPLC","capital of a political entity","6295630|6255146|CD|06|2314302","Earth|Africa|DR Congo|Kinshasa City|Kinshasa","2","1"
"32592","32592_2314302","1","2314302","Kinshasa","-4.32758","15.31357","PPLC","capital of a political entity","6295630|6255146|CD|06|2314302","Earth|Africa|DR Congo|Kinshasa City|Kinshasa","2","1"
"36420","36420_3936456","1","3936456","Lima","-12.04318","-77.02824","PPLC","capital of a political entity","6295630|6255150|PE|LMA|3936456","Earth|South America|Peru|Provincia de Lima|Lima","2","1"
"39086","39086_3936456","1","3936456","Lima","-12.04318","-77.02824","PPLC","capital of a political entity","6295630|6255150|PE|LMA|3936456","Earth|South America|Peru|Provincia de Lima|Lima","2","1"
"39089","39089_3936456","1","3936456","Lima","-12.04318","-77.02824","PPLC","capital of a political entity","6295630|6255150|PE|LMA|3936456","Earth|South America|Peru|Provincia de Lima|Lima","2","1"
"39341","39341_6611854","1","6611854","Naypyitaw","19.745","96.12972","PPLC","capital of a political entity","6295630|6255147|MM|08|6611854","Earth|Asia|Myanmar [Burma]|Mandalay Region|Naypyitaw","2","1"
"32140","32140_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"32174","32174_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"35662","35662_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"32042","32042_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"32459","32459_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"32242","32242_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"32156","32156_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"32083","32083_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"32025","32025_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"32069","32069_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"38774","38774_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"32166","32166_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"32038","32038_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"32129","32129_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"32171","32171_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"32212","32212_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"32159","32159_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"33064","33064_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"35569","35569_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"32249","32249_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"38733","38733_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"38731","38731_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"38903","38903_1821306","1","1821306","Phnom Penh","11.56245","104.91601","PPLC","capital of a political entity","6295630|6255147|KH|22|1821306","Earth|Asia|Cambodia|Phnom Penh|Phnom Penh","2","1"
"39085","39085_3652462","1","3652462","Quito","-0.22985","-78.52495","PPLC","capital of a political entity","6295630|6255150|EC|18|3652462","Earth|South America|Ecuador|Provincia de Pichincha|Quito","2","1"
"35851","35851_3652462","1","3652462","Quito","-0.22985","-78.52495","PPLC","capital of a political entity","6295630|6255150|EC|18|3652462","Earth|South America|Ecuador|Provincia de Pichincha|Quito","2","1"
"35867","35867_3652462","1","3652462","Quito","-0.22985","-78.52495","PPLC","capital of a political entity","6295630|6255150|EC|18|3652462","Earth|South America|Ecuador|Provincia de Pichincha|Quito","2","1"
"35977","35977_3652462","1","3652462","Quito","-0.22985","-78.52495","PPLC","capital of a political entity","6295630|6255150|EC|18|3652462","Earth|South America|Ecuador|Provincia de Pichincha|Quito","2","1"
"35772","35772_3903987","1","3903987","Sucre","-19.03332","-65.26274","PPLC","capital of a political entity","6295630|6255150|BO|01|3903987","Earth|South America|Bolivia|Departamento de Chuquisaca|Sucre","2","1"
"37993","37993_1651944","1","1651944","Vientiane","17.96667","102.6","PPLC","capital of a political entity","6295630|6255147|LA|24|1651944","Earth|Asia|Laos|Vientiane|Vientiane","2","1"
"38460","38460_1651944","1","1651944","Vientiane","17.96667","102.6","PPLC","capital of a political entity","6295630|6255147|LA|24|1651944","Earth|Asia|Laos|Vientiane|Vientiane","2","1"
"33782","33782_1651944","1","1651944","Vientiane","17.96667","102.6","PPLC","capital of a political entity","6295630|6255147|LA|24|1651944","Earth|Asia|Laos|Vientiane|Vientiane","2","1"
"38598","38598_1651944","1","1651944","Vientiane","17.96667","102.6","PPLC","capital of a political entity","6295630|6255147|LA|24|1651944","Earth|Asia|Laos|Vientiane|Vientiane","2","1"
"33695","33695_1651944","1","1651944","Vientiane","17.96667","102.6","PPLC","capital of a political entity","6295630|6255147|LA|24|1651944","Earth|Asia|Laos|Vientiane|Vientiane","2","1"
"33800","33800_1651944","1","1651944","Vientiane","17.96667","102.6","PPLC","capital of a political entity","6295630|6255147|LA|24|1651944","Earth|Asia|Laos|Vientiane|Vientiane","2","1"
"38446","38446_1651944","1","1651944","Vientiane","17.96667","102.6","PPLC","capital of a political entity","6295630|6255147|LA|24|1651944","Earth|Asia|Laos|Vientiane|Vientiane","2","1"
"33755","33755_1651944","1","1651944","Vientiane","17.96667","102.6","PPLC","capital of a political entity","6295630|6255147|LA|24|1651944","Earth|Asia|Laos|Vientiane|Vientiane","2","1"
"38642","38642_1651944","2","1651944","Vientiane","17.96667","102.6","PPLC","capital of a political entity","6295630|6255147|LA|24|1651944","Earth|Asia|Laos|Vientiane|Vientiane","2","2"
"35757","35757_1651944","1","1651944","Vientiane","17.96667","102.6","PPLC","capital of a political entity","6295630|6255147|LA|24|1651944","Earth|Asia|Laos|Vientiane|Vientiane","2","1"
"33765","33765_1651944","1","1651944","Vientiane","17.96667","102.6","PPLC","capital of a political entity","6295630|6255147|LA|24|1651944","Earth|Asia|Laos|Vientiane|Vientiane","2","1"
"33792","33792_1651944","1","1651944","Vientiane","17.96667","102.6","PPLC","capital of a political entity","6295630|6255147|LA|24|1651944","Earth|Asia|Laos|Vientiane|Vientiane","2","1"
"33726","33726_1651944","1","1651944","Vientiane","17.96667","102.6","PPLC","capital of a political entity","6295630|6255147|LA|24|1651944","Earth|Asia|Laos|Vientiane|Vientiane","2","1"
"33700","33700_1651944","1","1651944","Vientiane","17.96667","102.6","PPLC","capital of a political entity","6295630|6255147|LA|24|1651944","Earth|Asia|Laos|Vientiane|Vientiane","2","1"
"33752","33752_1651944","1","1651944","Vientiane","17.96667","102.6","PPLC","capital of a political entity","6295630|6255147|LA|24|1651944","Earth|Asia|Laos|Vientiane|Vientiane","2","1"
"38901","38901_1651944","1","1651944","Vientiane","17.96667","102.6","PPLC","capital of a political entity","6295630|6255147|LA|24|1651944","Earth|Asia|Laos|Vientiane|Vientiane","2","1"
"36320","36320_2260535","1","2260535","Brazzaville","-4.26613","15.28318","PPLC","capital of a political entity","6295630|6255146|CG|12|2260535","Earth|Africa|Congo|Commune de Brazzaville|Brazzaville","2","1"
"37929","37929_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","2","1"
"37942","37942_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","2","1"
"36023","36023_425378","1","425378","Bujumbura","-3.3822","29.3644","PPLC","capital of a political entity","6295630|6255146|BI|24|425378","Earth|Africa|Burundi|Bujumbura Mairie Province|Bujumbura","2","1"
"91","91_425378","2","425378","Bujumbura","-3.3822","29.3644","PPLC","capital of a political entity","6295630|6255146|BI|24|425378","Earth|Africa|Burundi|Bujumbura Mairie Province|Bujumbura","2","2"
"288","288_425378","1","425378","Bujumbura","-3.3822","29.3644","PPLC","capital of a political entity","6295630|6255146|BI|24|425378","Earth|Africa|Burundi|Bujumbura Mairie Province|Bujumbura","1","2"
"319","319_425378","1","425378","Bujumbura","-3.3822","29.3644","PPLC","capital of a political entity","6295630|6255146|BI|24|425378","Earth|Africa|Burundi|Bujumbura Mairie Province|Bujumbura","1","2"
"824","824_425378","1","425378","Bujumbura","-3.3822","29.3644","PPLC","capital of a political entity","6295630|6255146|BI|24|425378","Earth|Africa|Burundi|Bujumbura Mairie Province|Bujumbura","1","2"
"12292","12292_425378","1","425378","Bujumbura","-3.3822","29.3644","PPLC","capital of a political entity","6295630|6255146|BI|24|425378","Earth|Africa|Burundi|Bujumbura Mairie Province|Bujumbura","1","2"
"12303","12303_425378","2","425378","Bujumbura","-3.3822","29.3644","PPLC","capital of a political entity","6295630|6255146|BI|24|425378","Earth|Africa|Burundi|Bujumbura Mairie Province|Bujumbura","2","2"
"23098","23098_425378","1","425378","Bujumbura","-3.3822","29.3644","PPLC","capital of a political entity","6295630|6255146|BI|24|425378","Earth|Africa|Burundi|Bujumbura Mairie Province|Bujumbura","1","2"
"30060","30060_425378","1","425378","Bujumbura","-3.3822","29.3644","PPLC","capital of a political entity","6295630|6255146|BI|24|425378","Earth|Africa|Burundi|Bujumbura Mairie Province|Bujumbura","1","2"
"30064","30064_425378","1","425378","Bujumbura","-3.3822","29.3644","PPLC","capital of a political entity","6295630|6255146|BI|24|425378","Earth|Africa|Burundi|Bujumbura Mairie Province|Bujumbura","1","2"
"134","134_2314302","1","2314302","Kinshasa","-4.32758","15.31357","PPLC","capital of a political entity","6295630|6255146|CD|06|2314302","Earth|Africa|DR Congo|Kinshasa City|Kinshasa","1","2"
"382","382_2314302","1","2314302","Kinshasa","-4.32758","15.31357","PPLC","capital of a political entity","6295630|6255146|CD|06|2314302","Earth|Africa|DR Congo|Kinshasa City|Kinshasa","1","2"
"449","449_2314302","1","2314302","Kinshasa","-4.32758","15.31357","PPLC","capital of a political entity","6295630|6255146|CD|06|2314302","Earth|Africa|DR Congo|Kinshasa City|Kinshasa","1","2"
"454","454_2314302","1","2314302","Kinshasa","-4.32758","15.31357","PPLC","capital of a political entity","6295630|6255146|CD|06|2314302","Earth|Africa|DR Congo|Kinshasa City|Kinshasa","1","2"
"13059","13059_2314302","1","2314302","Kinshasa","-4.32758","15.31357","PPLC","capital of a political entity","6295630|6255146|CD|06|2314302","Earth|Africa|DR Congo|Kinshasa City|Kinshasa","1","2"
"19000","19000_2314302","1","2314302","Kinshasa","-4.32758","15.31357","PPLC","capital of a political entity","6295630|6255146|CD|06|2314302","Earth|Africa|DR Congo|Kinshasa City|Kinshasa","1","2"
"19149","19149_2314302","1","2314302","Kinshasa","-4.32758","15.31357","PPLC","capital of a political entity","6295630|6255146|CD|06|2314302","Earth|Africa|DR Congo|Kinshasa City|Kinshasa","1","2"
"30442","30442_2314302","1","2314302","Kinshasa","-4.32758","15.31357","PPLC","capital of a political entity","6295630|6255146|CD|06|2314302","Earth|Africa|DR Congo|Kinshasa City|Kinshasa","1","2"
"239","239_202061","1","202061","Kigali","-1.94995","30.05885","PPLC","capital of a political entity","6295630|6255146|RW|12|202061","Earth|Africa|Rwanda|Kigali|Kigali","1","2"
"955","955_202061","1","202061","Kigali","-1.94995","30.05885","PPLC","capital of a political entity","6295630|6255146|RW|12|202061","Earth|Africa|Rwanda|Kigali|Kigali","1","2"
"1843","1843_202061","1","202061","Kigali","-1.94995","30.05885","PPLC","capital of a political entity","6295630|6255146|RW|12|202061","Earth|Africa|Rwanda|Kigali|Kigali","1","2"
"1861","1861_202061","1","202061","Kigali","-1.94995","30.05885","PPLC","capital of a political entity","6295630|6255146|RW|12|202061","Earth|Africa|Rwanda|Kigali|Kigali","1","2"
"1880","1880_202061","1","202061","Kigali","-1.94995","30.05885","PPLC","capital of a political entity","6295630|6255146|RW|12|202061","Earth|Africa|Rwanda|Kigali|Kigali","1","2"
"1881","1881_202061","1","202061","Kigali","-1.94995","30.05885","PPLC","capital of a political entity","6295630|6255146|RW|12|202061","Earth|Africa|Rwanda|Kigali|Kigali","1","2"
"1884","1884_202061","1","202061","Kigali","-1.94995","30.05885","PPLC","capital of a political entity","6295630|6255146|RW|12|202061","Earth|Africa|Rwanda|Kigali|Kigali","1","2"
"1886","1886_202061","1","202061","Kigali","-1.94995","30.05885","PPLC","capital of a political entity","6295630|6255146|RW|12|202061","Earth|Africa|Rwanda|Kigali|Kigali","1","2"
"1887","1887_202061","1","202061","Kigali","-1.94995","30.05885","PPLC","capital of a political entity","6295630|6255146|RW|12|202061","Earth|Africa|Rwanda|Kigali|Kigali","1","2"
"1888","1888_202061","1","202061","Kigali","-1.94995","30.05885","PPLC","capital of a political entity","6295630|6255146|RW|12|202061","Earth|Africa|Rwanda|Kigali|Kigali","1","2"
"1889","1889_202061","1","202061","Kigali","-1.94995","30.05885","PPLC","capital of a political entity","6295630|6255146|RW|12|202061","Earth|Africa|Rwanda|Kigali|Kigali","1","2"
"1892","1892_202061","1","202061","Kigali","-1.94995","30.05885","PPLC","capital of a political entity","6295630|6255146|RW|12|202061","Earth|Africa|Rwanda|Kigali|Kigali","1","2"
"1984","1984_202061","1","202061","Kigali","-1.94995","30.05885","PPLC","capital of a political entity","6295630|6255146|RW|12|202061","Earth|Africa|Rwanda|Kigali|Kigali","1","2"
"2014","2014_202061","1","202061","Kigali","-1.94995","30.05885","PPLC","capital of a political entity","6295630|6255146|RW|12|202061","Earth|Africa|Rwanda|Kigali|Kigali","1","2"
"2023","2023_202061","1","202061","Kigali","-1.94995","30.05885","PPLC","capital of a political entity","6295630|6255146|RW|12|202061","Earth|Africa|Rwanda|Kigali|Kigali","1","2"
"2498","2498_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"2502","2502_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"2505","2505_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"2514","2514_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"2517","2517_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"11413","11413_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"11579","11579_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"12127","12127_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"12177","12177_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"12448","12448_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"12479","12479_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"14235","14235_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"14342","14342_232422","2","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","2","2"
"15102","15102_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"16519","16519_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"18629","18629_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"18672","18672_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"23426","23426_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"23467","23467_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"30108","30108_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","1","2"
"1359","1359_160196","1","160196","Dodoma","-6.17221","35.73947","PPLC","capital of a political entity","6295630|6255146|TZ|03|160196","Earth|Africa|Tanzania|Dodoma|Dodoma","1","2"
"1373","1373_160196","1","160196","Dodoma","-6.17221","35.73947","PPLC","capital of a political entity","6295630|6255146|TZ|03|160196","Earth|Africa|Tanzania|Dodoma|Dodoma","1","2"
"30017","30017_160196","1","160196","Dodoma","-6.17221","35.73947","PPLC","capital of a political entity","6295630|6255146|TZ|03|160196","Earth|Africa|Tanzania|Dodoma|Dodoma","1","2"
"30712","30712_160196","1","160196","Dodoma","-6.17221","35.73947","PPLC","capital of a political entity","6295630|6255146|TZ|03|160196","Earth|Africa|Tanzania|Dodoma|Dodoma","1","2"
"34450","34450_1328217","3","1328217","Bhamo District","24.25","97.25","ADMD","administrative division","6295630|6255147|MM|04|1328217","Earth|Asia|Myanmar [Burma]|Kachin State|Bhamo District","1","1"
"34133","34133_1328217","3","1328217","Bhamo District","24.25","97.25","ADMD","administrative division","6295630|6255147|MM|04|1328217","Earth|Asia|Myanmar [Burma]|Kachin State|Bhamo District","1","1"
